accession	pubmed_id	pmc_id	raw_file_count	organism	taxids	experiment_types	pub_license	Reannotated	Reannotation_QC	spectral_file_types
PXD047173			8	Saccharomyces cerevisiae (baker's yeast)	4932	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD053621			24	Saccharomyces cerevisiae (baker's yeast)	4932	Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD053607			1	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MGF;RAW
PXD047274	39073273.0		61	Staphylococcus aureus	1280	Top-down proteomics		False	False	RAW
PXD053500			144	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD029748	0.0		36	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD053924	0.0		7	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD047277	39774270.0	PMC11821514	12	Homo sapiens (human)	9606	Data-independent acquisition; Affinity purification coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD051261	39587097.0	PMC11589678	86	Streptococcus pyogenes mgas315; Homo sapiens (human)	198466; 9606	Chemical cross-linking coupled with mass spectrometry proteomics; Data-independent acquisition; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition; Proteogenomics	CC BY	False	False	RAW
PXD043531	0.0		22	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD040864	37552582.0		16	Mus musculus (mouse)	10090	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD051602	39089252.0	PMC11349380	8	Homo sapiens (human)	9606	Data-dependent acquisition	CC BY-NC-ND	False	False	RAW
PXD056910			3	Escherichia coli	562	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition		False	False	MZML;RAW
PXD056942	39349383.0	PMC11444514	29	Brachyspira pilosicoli p43/6/78; Homo sapiens (human)	1042417; 9606	Bottom-up proteomics	CC BY	False	False	RAW
PXD052480	0.0		139	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD049054	0.0		244	Mus musculus (mouse)	10090	Shotgun proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD051661	0.0		8	Escherichia coli	562	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics		False	False	MGF;RAW
PXD054002	0.0		12	Arabidopsis thaliana (mouse-ear cress)	3702	Data-dependent acquisition		False	False	APL;RAW
PXD054489	0.0		126	Arabidopsis thaliana (mouse-ear cress)	3702	Affinity purification coupled with mass spectrometry proteomics		False	False	MGF;RAW
PXD035939	0.0		0	Saccharomyces cerevisiae (baker's yeast)	4932	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MZXML
PXD056825	0.0		0	Saccharomyces cerevisiae (baker's yeast)	4932	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MZXML
PXD044328	39321804.0		32	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MZML;RAW
PXD052552	0.0		20	Bos taurus (bovine)	9913	Bottom-up proteomics		False	False	RAW
PXD026696	0.0		0	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MGF
PXD058168			12	Schizosaccharomyces pombe	4896	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD058191			112	Homo sapiens (human)	9606	Data-independent acquisition; Data-dependent acquisition		False	False	RAW
PXD055775			30	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD044285			0	Homo sapiens (human)	9606	HDMSE		False	False	ZIP
PXD044405			220	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD048614	0.0		3	Mus musculus (mouse)	10090	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics		False	False	MZXML;RAW
PXD049681	0.0		16	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD049689	0.0		30	Homo sapiens (human)	9606	SWATH MS; Bottom-up proteomics		False	False	RAW
PXD049684	0.0		57	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD049991	0.0		0	Homo sapiens (human)	9606	Data-dependent acquisition		False	False	ZIP
PXD058694	0.0		12	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics		False	False	RAW
PXD055512	0.0		6	Streptoccous pyogenes; Escherichia coli	1314; 562	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition		False	False	MGF;RAW
PXD055488	0.0		46	Caenorhabditis elegans	6239	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD051557			12	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD049094			3	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD039589			3	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD051322	0.0		91	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD022443	0.0		6	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD050928			0	Saccharomyces cerevisiae (baker's yeast)	4932	Data-dependent acquisition		False	False	MZXML
PXD050930			0	Saccharomyces cerevisiae (baker's yeast)	4932	Data-dependent acquisition		False	False	MZXML
PXD050929			0	Saccharomyces cerevisiae (baker's yeast)	4932	Data-dependent acquisition		False	False	MZXML
PXD055703			30	Saccharomyces cerevisiae (baker's yeast)	4932	SRM/MRM		False	False	RAW
PXD053341	39747245.0	PMC11696126	18	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	MGF;RAW
PXD056299			24	Homo sapiens (human)	9606	Affinity proteomics		False	False	RAW
PXD059766			0	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	MZML
PXD056971	39574742.0	PMC11581034	8	Canis familiaris (dog) (canis lupus familiaris)	9615	Bottom-up proteomics; Data-dependent acquisition	CC BY-NC-ND	False	False	RAW
PXD059960	0.0		2	Homo sapiens (human)	9606	Shotgun proteomics; Bottom-up proteomics		False	False	RAW
PXD060111			6	Mus musculus (mouse)	10090	Bottom-up proteomics		False	False	RAW
PXD060112			6	Mus musculus (mouse)	10090	Bottom-up proteomics		False	False	RAW
PXD025710			98	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD055649	0.0		24	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD053494	39386644.0		141	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD059118			336	Escherichia coli; Homo sapiens (human)	562; 9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD059558	0.0		14	Plasmodium falciparum	5833	Data-independent acquisition; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD054616			6	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD048965			1	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD048937			6	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD060825			18	Homo sapiens (human); Human cytomegalovirus (hhv-5) (human herpesvirus 5)	9606; 10359	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD051348	39024454.0		0	Homo sapiens (human); Acyrthosiphon pisum (pea aphid)	9606; 7029	Data-dependent acquisition		False	False	ZIP
PXD060724	39965925.0	PMC11895775	6	Oryctolagus cuniculus (rabbit)	9986	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition	CC BY-NC-ND	False	False	MGF;RAW
PXD055077	39965925.0	PMC11895775	2	Oryctolagus cuniculus (rabbit)	9986	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition	CC BY-NC-ND	False	False	MZML;RAW
PXD055085	39965925.0	PMC11895775	28	Oryctolagus sp. 'rabbit_od'	2665958	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition	CC BY-NC-ND	False	False	MGF;MZXML;RAW
PXD025903	34075669.0	PMC8390440	14	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	RAW
PXD053999			16	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD048097	0.0		6	Mus musculus (mouse)	10090	Data-independent acquisition		False	False	RAW
PXD040310	0.0		28	Homo sapiens (human); Mus musculus (mouse)	9606; 10090	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD054857			6	Homo sapiens (human)	9606	Data-dependent acquisition		False	False	RAW
PXD058327			48	Mus musculus (mouse)	10090	Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD047569			87	Mus musculus (mouse)	10090	Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD052310	39998225.0	PMC11980559	48	Mycobacterium tuberculosis; Mycobacterium abscessus	1773; 36809	Affinity proteomics; Bottom-up proteomics	CC BY	False	False	RAW
PXD056787	0.0		24	Rattus norvegicus (rat)	10116	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD061317			0	Mus musculus (mouse)	10090	Bottom-up proteomics; Data-dependent acquisition		False	False	ZIP
PXD053814	39882022.0	PMC11775630	223	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition	CC BY	False	False	RAW
PXD033452			273	Homo sapiens (human)	9606	Shotgun proteomics		False	False	RAW
PXD051047			21	Saccharomyces cerevisiae (baker's yeast)	4932	Affinity proteomics		False	False	APL;RAW
PXD051937	0.0		12	Homo sapiens (human); Staphylococcus aureus	9606; 1280	Gel-based experiment		False	False	RAW
PXD047368	0.0		8	Mycobacterium tuberculosis h37rv	83332	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD061911			6	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD051405			99	Homo sapiens (human)	9606	Shotgun proteomics		False	False	RAW
PXD055305	40122840.0	PMC11931798	45	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD059547	0.0		30	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD054728	0.0		62	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD049372	0.0		24	Drosophila melanogaster (fruit fly)	7227	Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD062293	0.0		0	Synechocystis sp. pcc 6803	1148	Data-independent acquisition		False	False	ZIP
PXD056360			132	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD053481			5	Escherichia coli	562	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MZML;RAW
PXD062870			8	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD062890			24	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD054757	0.0		52	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD055759			0	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	ZIP
PXD059211			24	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD054973			12	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD062002	39257774.0	PMC11384006	1	Saccharomyces cerevisiae; Saccharomyces cerevisiae (baker's yeast)	4932; 4932	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	MGF;RAW
PXD051493	38931064.0	PMC11207971	155	Chlamydomonas reinhardtii	3055	Chemical cross-linking coupled with mass spectrometry proteomics; Gel-based experiment	CC BY	False	False	MGF;RAW
PXD061125			18	Saccharomyces cerevisiae (baker's yeast)	4932	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD052817			6	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	MGF;RAW
PXD052821			20	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics		False	False	MGF;RAW
PXD052867			0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics		False	False	7Z
PXD052832			425	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	MGF;RAW
PXD017937	32424773.0		24	Rattus norvegicus (rat)	10116	Affinity purification coupled with mass spectrometry proteomics		False	False	MZML;RAW
PXD038572	39127175.0	PMC11403517	20	Homo sapiens (human)	9606	Shotgun proteomics	CC BY	False	False	RAW
PXD045689	39349928.0	PMC11442847	60	Homo sapiens (human)	9606	Shotgun proteomics; Chemical cross-linking coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD047543	39180213.0	PMC11540436	12	Arabidopsis thaliana (mouse-ear cress)	3702	Affinity purification coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD048046	40304068.0		27	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD049047	39392888.0	PMC11468923	9	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Gel-based experiment; Bottom-up proteomics; Data-dependent acquisition	CC BY	False	False	RAW
PXD049797	39961749.0	PMC11926780	96	Homo sapiens (human); Legionella pneumophila subsp. pneumophila lp02	9606; 1080311	Bottom-up proteomics	CC BY	False	False	RAW
PXD051014	40291949.0	PMC12033502	83	Homo sapiens (human)	9606	Gel-based experiment	CC BY-NC	False	False	RAW
PXD051742	39785238.0	PMC11755394	22	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics	CC BY	False	False	MGF;MZML;RAW
PXD052694	40246839.0	PMC12006300	6	Mus musculus (mouse)	10090	Bottom-up proteomics; Data-dependent acquisition	CC BY-NC-ND	False	False	MGF;MZML;RAW
PXD053010	40156862.0	PMC11952958	19	Homo sapiens (human)	9606	Data-dependent acquisition	CC BY	False	False	MGF;RAW
PXD053509	39703998.0	PMC11891419	0	Homo sapiens (human)	9606	Affinity proteomics; Data-independent acquisition; Bottom-up proteomics; diaPASEF	CC BY-NC-ND	False	False	7Z
PXD054939	39940790.0	PMC11816892	24	Mus musculus (mouse)	10090	Affinity purification coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD055284	39427986.0		72	Homo sapiens (human); Bos taurus (bovine)	9606; 9913	Chemical cross-linking coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	MGF;RAW
PXD055708	39653757.0	PMC11770099	8	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition	CC BY	False	False	RAW
PXD055877	39972349.0	PMC11841277	0	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	RAR
PXD055722	39653757.0	PMC11770099	16	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition	CC BY	False	False	RAW
PXD056652	40154610.0	PMC12019010	5	Escherichia coli	562	Data-dependent acquisition	CC BY-NC-ND	False	False	RAW
PXD057492	40247289.0	PMC12004613	72	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	RAW
PXD058056	40159502.0	PMC11955523	6	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	RAW
PXD059369	40148320.0	PMC11950179	6	Hordeum vulgare (barley)	4513	Data-dependent acquisition	CC BY-NC-ND	False	False	RAW
PXD059356	40148320.0	PMC11950179	6	Homo sapiens (human)	9606	Data-dependent acquisition	CC BY-NC-ND	False	False	RAW
PXD059554	39899609.0	PMC11825100	2	Trypanosoma brucei	5691	Affinity purification coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD063736			8	Escherichia coli	562	Chemical cross-linking coupled with mass spectrometry proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	MS2;RAW
PXD052624			21	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW;ZIP
PXD061687			16	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW;ZIP
PXD052623			24	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW;ZIP
PXD052174			120	Homo sapiens (human)	9606	Shotgun proteomics		False	False	RAW;ZIP
PXD061752	0.0		9	Sordaria macrospora	5147	Gel-based experiment; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD052637			8	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW;ZIP
PXD061712			37	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW;ZIP
PXD061691			32	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW;ZIP
PXD057705			82	Cytomegalovirus; Homo sapiens (human)	10358; 9606	Bottom-up proteomics		False	False	RAW
PXD054381			8	Saccharomyces cerevisiae (baker's yeast); Arabidopsis thaliana (mouse-ear cress)	4932; 3702	Shotgun proteomics		False	False	RAW;ZIP
PXD062600			32	Saccharomyces cerevisiae (baker's yeast)	4932	Bottom-up proteomics		False	False	RAW;ZIP
PXD057245			48	Saccharomyces cerevisiae (baker's yeast)	4932	Bottom-up proteomics		False	False	RAW;ZIP
PXD054249	39886595.0	PMC11775715	5	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY-NC-ND	False	False	MS2;RAW
PXD047547	38215746.0		2	Homo sapiens (human)	9606	Gel-based experiment; Affinity purification coupled with mass spectrometry proteomics		False	False	APL;RAW
PXD052917	40334745.0	PMC12289527	141	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	MZML;RAW
PXD052746	40334745.0	PMC12289527	141	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition	CC BY	False	False	MZML;RAW
PXD060134	40334745.0	PMC12289527	141	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	MZML;RAW
PXD054551			46	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW;TXT
PXD063825			43	Mus musculus (mouse)	10090	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition		False	False	RAW;TXT
PXD059010			24	Caenorhabditis elegans	6239	Gel-based experiment; Bottom-up proteomics		False	False	RAW
PXD062101	40427667.0	PMC12109396	0	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	MGF;SCAN;WIFF
PXD059974			38	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MZML;RAW
PXD060469			48	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MZML;RAW
PXD055356	0.0		1	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD047422			205	Human alphaherpesvirus 1; Homo sapiens (human)	10298; 9606	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD064557			0	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	ZIP
PXD059125	40498842.0	PMC12154232	6	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY-NC	False	False	RAW
PXD058941	0.0		4	Xenopus laevis (african clawed frog)	8355	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD045861	40514588.0		45	Homo sapiens (human); Mus musculus (mouse)	9606; 10090	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD064792			16	Mus musculus (mouse)	10090	Affinity purification coupled with mass spectrometry proteomics		False	False	MZXML;RAW
PXD060322	0.0		0	Equus caballus (horse); Homo sapiens (human); Bos taurus (bovine)	9796; 9606; 9913	Chemical cross-linking coupled with mass spectrometry proteomics; Data-independent acquisition		False	False	MGF;MZXML;ZIP
PXD051886	40614722.0		38	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MGF;RAW
PXD055874			0	Mus musculus (mouse)	10090	Bottom-up proteomics; Data-dependent acquisition		False	False	ZIP
PXD063968	40617815.0	PMC12228764	1	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	RAW
PXD063709	40593574.0	PMC12219878	1	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	RAW
PXD061566	40441440.0	PMC12226361	0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics	CC BY	False	False	ZIP
PXD061564	40441440.0	PMC12226361	0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics	CC BY	False	False	ZIP
PXD061541	40441440.0	PMC12226361	0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics; diaPASEF	CC BY	False	False	ZIP
PXD061560	40441440.0	PMC12226361	0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics	CC BY	False	False	ZIP
PXD061563	40441440.0	PMC12226361	0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics	CC BY	False	False	ZIP
PXD061540	40441440.0	PMC12226361	0	Homo sapiens (human)	9606	Data-independent acquisition; Bottom-up proteomics; diaPASEF	CC BY	False	False	ZIP
PXD051971	0.0		34	Saccharomyces cerevisiae (baker's yeast)	4932	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD052584	40664703.0	PMC12264264	12	Severe acute respiratory syndrome coronavirus 2	2697049	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	MZML;RAW
PXD039473	0.0		20	Homo sapiens (human)	9606	Gel-based experiment; Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD062479			37	Toxoplasma gondii type i	1209525	Bottom-up proteomics		False	False	RAW
PXD057009			6	Mus musculus (mouse)	10090	Data-dependent acquisition		False	False	RAW
PXD065410			0	Mus musculus (mouse)	10090	Top-down proteomics		False	False	RAR
PXD054140	40713947.0		2	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD054141	40713947.0		6	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD051143	40739087.0	PMC12311176	6	Homo sapiens (human)	9606	Data-dependent acquisition	CC BY-NC-ND	False	False	RAW
PXD063033	40735685.0	PMC12301895	14	Escherichia coli; Bos taurus (bovine)	562; 9913	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD063191	40700505.0	PMC12285722	21	Homo sapiens (human)	9606	Bottom-up proteomics	CC BY	False	False	MGF;RAW
PXD059888	40754140.0	PMC12419116	28	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY-NC-ND	False	False	RAW
PXD063192			12	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	MGF;RAW
PXD067324			2	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	APL;RAW
PXD062688			18	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD059137			0	Homo sapiens (human)	9606	diaPASEF		False	False	ZIP
PXD056954			6	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD025208	34273398.0		10	Homo sapiens (human)	9606	Shotgun proteomics		False	False	RAW
PXD061173	40804100.0	PMC12350791	88	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition	CC BY	False	False	RAW
PXD026196	34624297.0		15	Drosophila melanogaster (fruit fly)	7227	Shotgun proteomics		False	False	RAW
PXD065739	0.0		0	Homo sapiens (human)	9606	HDMSE		False	False	MGF;ZIP
PXD060638	40835006.0	PMC12475854	0	Mus musculus (mouse)	10090	Data-independent acquisition; Bottom-up proteomics	CC BY	False	False	ZIP
PXD053984	40071814.0	PMC12314576	21	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Bottom-up proteomics	CC BY	False	False	RAW
PXD060078	40581738.0	PMC12341890	36	Chlamydomonas reinhardtii	3055	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY	False	False	RAW
PXD063858			12	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
PXD061667			52	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	MGF;RAW
PXD048174			14	Homo sapiens (human)	9606	Data-dependent acquisition		False	False	RAW
PXD053832			14	Homo sapiens (human)	9606	Data-dependent acquisition		False	False	RAW
PXD050833	40778924.0		60	Homo sapiens (human)	9606	Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD060106			60	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD055147			24	Schizosaccharomyces pombe 927	1264690	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	MGF;RAW
PXD060781	0.0		6	Arabidopsis thaliana (mouse-ear cress)	3702	Data-dependent acquisition		False	False	RAW
PXD063839	0.0		18	Saccharomyces cerevisiae (baker's yeast); Homo sapiens (human); Arabidopsis thaliana (mouse-ear cress); Bacillus subtilis	4932; 9606; 3702; 1423	Bottom-up proteomics; Data-dependent acquisition		False	False	MGF;RAW
PXD059579			3	Toxoplasma gondii; Homo sapiens (human)	5811; 9606	Bottom-up proteomics		False	False	MGF;RAW
PXD053452			10	Toxoplasma gondii rh	383379	Bottom-up proteomics; Affinity purification coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD060138			24	Mus musculus (mouse)	10090	Shotgun proteomics; Data-dependent acquisition		False	False	RAW
PXD058706	0.0		2	Homo sapiens (human)	9606	Affinity proteomics; Bottom-up proteomics; Data-dependent acquisition		False	False	RAW
PXD066655	0.0		12	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD064932			5	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD064931			5	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics		False	False	RAW
PXD053489	0.0		11	Homo sapiens (human)	9606	Data-dependent acquisition		False	False	RAW
PXD066067	0.0		0	Mus musculus (mouse)	10090	Data-independent acquisition		False	False	ZIP
PXD068129			44	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics; Data-dependent acquisition		False	False	RAW
PXD057110	40932775.0	PMC12452933	0	Homo sapiens (human)	9606	Immunopeptidomics	CC BY-NC-ND	False	False	MGF;XML
PXD067296	41162413.0	PMC12572374	0	Homo sapiens (human)	9606	Chemical cross-linking coupled with mass spectrometry proteomics	CC BY	False	False	ZIP
PXD055086	0.0		1	Homo sapiens (human)	9606	Data-dependent acquisition		False	False	MZML;RAW
PXD052032	0.0		3	Homo sapiens (human)	9606	Shotgun proteomics		False	False	MZML;RAW
PXD046652	40874905.0		17	Homo sapiens (human)	9606	Affinity purification coupled with mass spectrometry proteomics		False	False	RAW
PXD048567			105	Homo sapiens (human)	9606	Bottom-up proteomics		False	False	RAW
