source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[biological replicate]	assay name	technology type	comment[proteomics data acquisition method]	comment[label]	comment[fraction identifier]	comment[technical replicate]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[collision energy]	comment[dissociation method]	comment[cross-linker]	comment[crosslink enrichment method]	comment[crosslinker concentration]	comment[crosslinker to protein ratio]	comment[crosslinking reaction time]	comment[crosslinking temperature]	comment[data file]	comment[sdrf template]	comment[sdrf template]
PXD051493_HX_Crosslinks_27052014_4-25	Chlamydomonas reinhardtii	thylakoid membranes	not available	136	PXD051493_HX_Crosslinks_27052014_4-25_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-25.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_4-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	137	PXD051493_HX_Crosslinks-27052014-NEU_4-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_4-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-1	Chlamydomonas reinhardtii	thylakoid membranes	not available	138	PXD051493_HX_Crosslinks-27052014-NEU_6-1_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-1.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-13	Chlamydomonas reinhardtii	thylakoid membranes	not available	139	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-13_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-13.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-19	Chlamydomonas reinhardtii	thylakoid membranes	not available	140	PXD051493_HX_Crosslinks_27052014_4-19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-10	Chlamydomonas reinhardtii	thylakoid membranes	not available	141	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-11	Chlamydomonas reinhardtii	thylakoid membranes	not available	142	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-11_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-11.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-17	Chlamydomonas reinhardtii	thylakoid membranes	not available	143	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-17_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-17.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-7	Chlamydomonas reinhardtii	thylakoid membranes	not available	144	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-7_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-7.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-22	Chlamydomonas reinhardtii	thylakoid membranes	not available	145	PXD051493_HX_Crosslinks-27052014-NEU-noMT_6-22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_6-22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-2	Chlamydomonas reinhardtii	thylakoid membranes	not available	146	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-14	Chlamydomonas reinhardtii	thylakoid membranes	not available	147	PXD051493_HX_Crosslinks-27052014-NEU_5-14_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-14.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-10	Chlamydomonas reinhardtii	thylakoid membranes	not available	148	PXD051493_HX_Crosslinks-27052014-NEU_5-10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-9	Chlamydomonas reinhardtii	thylakoid membranes	not available	149	PXD051493_HX_Crosslinks_27052014_4-9_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-9.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-10	Chlamydomonas reinhardtii	thylakoid membranes	not available	150	PXD051493_HX_Crosslinks-27052014-NEU-noMT_5-10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_5-10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-10	Chlamydomonas reinhardtii	thylakoid membranes	not available	151	PXD051493_HX_Crosslinks-27052014-NEU-noMT_4-10_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU-noMT_4-10.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_5-2	Chlamydomonas reinhardtii	thylakoid membranes	not available	152	PXD051493_HX_Crosslinks-27052014-NEU_5-2_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_5-2.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-22	Chlamydomonas reinhardtii	thylakoid membranes	not available	153	PXD051493_HX_Crosslinks-27052014-NEU_6-22_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-22.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks-27052014-NEU_6-19	Chlamydomonas reinhardtii	thylakoid membranes	not available	154	PXD051493_HX_Crosslinks-27052014-NEU_6-19_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks-27052014-NEU_6-19.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
PXD051493_HX_Crosslinks_27052014_4-5	Chlamydomonas reinhardtii	thylakoid membranes	not available	155	PXD051493_HX_Crosslinks_27052014_4-5_assay	proteomic profiling by mass spectrometry	data-dependent acquisition	NT=label free sample;AC=MS:1002038	1	1	not available	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Acetylation of N-termini;AC=UNIMOD:???;TA=Protein N-terminus;MT=Variable	NT=Oxidation;AC=UNIMOD:21;TA=M;MT=Variable	not available	not available	NT=['DSS'];AC=['XLMOD:02001'];TA=['K,nterm']	not available	50 mM	not available	30 min	room temperature	HX_Crosslinks_27052014_4-5.raw	NT=ms-proteomics;VV=v1.1.0	NT=crosslinking;VV=v1.0.0
